feature_name,importance
O;2;1;0;0;0-N;4;3;1;0;1-9.5,6.21287584479756e-05
C;4;2;2;0;1-S;6;4;0;0;0-10.0,6.203692319304079e-05
O;2;1;0;0;0-N;3;1;2;0;0-3.5,6.192494123257353e-05
S;2;1;1;0;0-C;4;3;1;0;1-6.5,6.19230627360267e-05
S;2;1;1;0;0-C;4;2;1;1;1-9.5,6.191740481452076e-05
C;4;2;1;1;1-N;4;1;2;0;0-10.0,6.188057189374286e-05
C;4;3;1;0;0-N;4;3;1;0;1-7.5,6.184975911100234e-05
O;2;1;0;0;0-S;2;2;0;0;1-9.5,6.184052118237374e-05
C;4;2;2;0;0-S;7;4;0;0;0-9.5,6.18376334726275e-05
O;2;1;0;0;0-C;4;4;0;0;0-8.5,6.164329741021215e-05
C;5;3;0;0;0-C;4;2;1;0;1-10.0,6.160484553393853e-05
N;3;2;0;1;1-C;4;2;2;0;1-8.5,6.154536798921074e-05
C;5;3;0;0;0-N;3;3;0;0;1-10.0,6.154465499163393e-05
C;4;3;0;1;1-C;4;2;1;0;0-9.5,6.151619095588955e-05
N;4;1;3;0;0-C;4;3;0;0;0-4.5,6.151294028292356e-05
N;3;1;2;0;0-N;3;2;1;0;0-8.5,6.149494556514421e-05
C;4;3;0;0;0-F;1;1;0;0;0-5.5,6.14563538619864e-05
S;2;1;1;0;0-N;3;2;0;1;1-6.5,6.143982640745913e-05
S;2;2;0;0;0-N;4;2;2;0;1-6.5,6.141817345161306e-05
N;3;2;1;1;1-C;4;3;0;0;1-5.5,6.141459257555799e-05
C;4;3;0;1;1-P;7;4;0;0;0-5.5,6.141387599597043e-05
O;2;1;1;0;0-N;3;1;2;0;0-7.5,6.140791395902718e-05
N;3;2;1;0;0-P;6;4;0;0;0-8.5,6.139319199972469e-05
C;5;3;0;0;0-N;4;3;1;0;1-5.5,6.131440481926966e-05
C;4;3;1;0;1-C;4;2;1;0;1-10.0,6.129768282252821e-05
N;4;2;1;0;0-C;4;3;1;0;1-5.5,6.127208464593115e-05
N;3;2;1;0;0-Cl;1;1;0;0;0-5.5,6.119280474575325e-05
C;5;3;0;0;0-O;2;2;0;0;0-10.0,6.118148573880792e-05
N;3;2;1;1;1-C;4;2;1;0;0-4.5,6.114498975597607e-05
O;2;1;1;0;0-C;5;3;0;0;0-3.5,6.11442463756737e-05
N;4;1;3;0;0-N;3;3;0;0;1-8.5,6.106030486437526e-05
C;5;3;0;0;0-N;3;2;0;0;1-4.5,6.10505480437171e-05
C;5;3;0;0;0-N;3;2;0;0;1-9.5,6.103282583414202e-05
N;3;2;1;1;1-C;4;3;1;0;0-4.5,6.1026980582315916e-05
N;3;2;0;1;1-C;4;2;2;0;1-10.0,6.1015794467840694e-05
N;4;1;2;0;0-N;3;1;2;0;0-8.5,6.097582972824856e-05
C;4;3;1;0;0-N;4;3;1;0;1-8.5,6.081974640787444e-05
O;2;1;1;0;0-N;3;2;0;0;1-3.5,6.080829039967454e-05
C;4;1;3;0;0-C;4;4;0;0;0-9.5,6.080046657295189e-05
N;3;2;1;1;1-N;3;3;0;0;1-8.5,6.072968250152956e-05
N;4;2;1;0;0-S;6;4;0;0;0-6.5,6.071028647205727e-05
S;2;1;1;0;0-C;4;1;3;0;0-7.5,6.0592375057602616e-05
O;2;1;1;0;0-N;4;1;3;0;0-7.5,6.0544123539975316e-05
C;5;3;0;0;0-C;4;2;2;0;1-4.5,6.0487414602547964e-05
N;3;2;1;0;0-N;4;1;2;0;0-5.5,6.045535708240247e-05
C;4;3;0;1;1-S;2;2;0;0;1-8.5,6.039816639895486e-05
C;4;1;3;0;0-S;2;2;0;0;1-8.5,6.035838904677255e-05
N;4;1;2;0;0-C;4;3;0;1;1-4.5,6.0298388897196575e-05
C;4;2;1;1;1-S;2;2;0;0;1-6.5,6.028628799444146e-05
C;4;3;1;0;1-N;3;2;1;0;0-8.5,6.028569992428714e-05
O;2;1;1;0;0-S;2;2;0;0;1-10.0,6.016037201995089e-05
N;3;1;2;0;0-C;4;2;1;0;1-10.0,6.0158144986212925e-05
N;4;1;3;0;0-N;3;2;1;0;0-4.5,6.0154225180791894e-05
C;4;2;1;1;1-N;3;3;0;0;0-7.5,6.0134783583274286e-05
N;4;1;2;0;0-C;4;2;2;0;0-3.5,6.011216920041575e-05
C;4;3;1;0;1-C;4;3;0;0;0-9.5,6.0106234284330966e-05
C;4;2;2;0;0-N;5;3;0;0;0-5.5,6.0105869047072506e-05
C;4;3;0;1;1-C;6;3;0;0;0-6.5,6.0078230216396697e-05
C;4;2;1;1;1-N;3;2;1;0;1-3.5,6.007660317386595e-05
O;2;1;0;0;0-C;6;3;0;0;0-9.5,6.006251333659193e-05
N;3;2;1;1;1-C;4;2;1;0;0-7.5,6.0060079424565365e-05
C;4;3;0;0;0-S;2;2;0;0;1-8.5,6.003236961465767e-05
N;4;1;2;0;0-N;4;2;2;0;1-4.5,6.0009882249628836e-05
N;3;2;1;1;1-O;2;2;0;0;0-6.5,5.995120232803466e-05
N;4;1;2;0;0-C;4;3;0;0;1-7.5,5.992895812690888e-05
C;4;3;1;0;0-S;2;1;1;0;0-9.5,5.988879474224306e-05
S;2;2;0;0;0-C;4;2;2;0;1-4.5,5.987784538444606e-05
O;2;1;1;0;0-S;6;4;0;0;0-4.5,5.98588939292393e-05
C;4;2;2;0;0-F;1;1;0;0;0-10.0,5.98582941713132e-05
C;4;3;0;0;0-Cl;1;1;0;0;0-10.0,5.9729990349976604e-05
N;4;2;1;0;0-N;3;2;0;1;1-8.5,5.9710969532695897e-05
N;4;2;1;0;0-C;4;2;2;0;1-8.5,5.966111264544788e-05
N;3;2;1;0;0-N;4;2;2;0;0-9.5,5.96359093679562e-05
N;3;2;1;0;0-N;4;3;1;0;1-7.5,5.962574535891255e-05
N;3;2;1;0;0-N;3;2;0;0;1-4.5,5.9588095427184966e-05
S;2;1;1;0;0-N;3;2;0;0;1-7.5,5.957204119084219e-05
O;2;1;0;0;0-N;4;2;2;0;0-10.0,5.955373440946527e-05
N;4;1;2;0;0-N;3;1;2;0;0-9.5,5.950524720449711e-05
C;4;2;2;0;1-O;2;2;0;0;1-8.5,5.946571658842248e-05
C;4;2;2;0;0-N;4;2;1;0;0-9.5,5.94220830404812e-05
C;4;3;0;1;1-N;4;4;0;0;0-5.5,5.940271586001681e-05
C;4;2;1;1;1-N;3;2;0;0;0-8.5,5.9385222055819175e-05
C;4;2;2;0;0-C;4;2;2;0;1-3.5,5.934283087555464e-05
C;4;1;3;0;0-N;3;3;0;0;1-4.5,5.933049750641199e-05
C;4;3;1;0;0-O;2;1;1;0;0-3.5,5.9303970011387936e-05
C;4;3;1;0;0-P;7;4;0;0;0-6.5,5.9273835937593994e-05
N;3;1;2;0;0-N;3;2;1;0;0-6.5,5.925769946206736e-05
C;6;3;0;0;0-C;6;3;0;0;0-7.5,5.921934302739379e-05
C;4;3;0;1;1-P;7;4;0;0;0-7.5,5.921450636514103e-05
C;6;3;0;0;0-C;4;1;3;0;0-8.5,5.9198835856006335e-05
C;6;3;0;0;0-C;4;2;2;0;0-4.5,5.9165299565666164e-05
O;2;1;1;0;0-N;3;2;0;0;1-10.0,5.916108635201204e-05
C;5;3;0;0;0-N;4;4;0;0;0-8.5,5.915185208011589e-05
C;4;3;0;1;1-N;4;1;2;0;0-5.5,5.913979995080517e-05
N;4;1;3;0;0-O;2;2;0;0;1-8.5,5.906599582914106e-05
O;2;1;1;0;0-C;4;1;3;0;0-3.5,5.901386621813921e-05
N;3;2;0;1;1-C;4;2;2;0;0-10.0,5.898263673703795e-05
C;5;3;0;0;0-C;6;3;0;0;0-9.5,5.8944261200795995e-05
C;4;3;0;0;0-N;3;3;0;0;0-10.0,5.888732339071894e-05
N;3;2;0;1;1-C;4;3;0;0;1-6.5,5.882493213098572e-05
N;4;2;1;0;0-C;4;2;1;1;1-4.5,5.881332537610427e-05
S;2;2;0;0;0-C;4;3;1;0;0-4.5,5.874682986616834e-05
S;2;2;0;0;0-O;2;1;0;0;0-10.0,5.874029658944833e-05
N;3;1;2;0;0-C;4;2;1;0;1-6.5,5.87133924444579e-05
N;4;2;1;0;0-O;2;2;0;0;0-5.5,5.868813915606283e-05
N;3;2;0;1;1-C;4;2;1;0;1-9.5,5.867088677904043e-05
O;2;1;1;0;0-N;3;3;0;0;1-5.5,5.8660776709267646e-05
N;4;1;2;0;0-C;4;2;1;0;1-7.5,5.8639803924696025e-05
O;2;1;0;0;0-N;4;3;1;0;0-9.5,5.859812994311762e-05
N;3;1;2;0;0-O;2;2;0;0;1-10.0,5.858433144271927e-05
S;2;2;0;0;0-C;4;3;0;0;0-4.5,5.852634176010842e-05
N;3;1;2;0;0-C;4;2;1;0;1-9.5,5.849166754598615e-05
O;2;1;0;0;0-S;2;2;0;0;1-5.5,5.847132662840839e-05
O;2;1;1;0;0-N;3;2;0;0;1-9.5,5.84478994847124e-05
N;3;3;0;0;1-N;4;1;3;0;0-8.5,5.843632659840996e-05
C;4;2;1;1;1-P;6;4;0;0;0-10.0,5.843592015392378e-05
C;4;2;2;0;0-F;1;1;0;0;0-7.5,5.841520637486632e-05
C;5;3;0;0;0-N;3;2;0;1;1-6.5,5.836774748474692e-05
C;4;2;1;1;1-P;7;4;0;0;0-5.5,5.8339107610449155e-05
C;6;3;0;0;0-C;4;3;1;0;0-8.5,5.833360905151272e-05
C;5;3;0;0;0-N;3;2;0;1;1-9.5,5.831938646685944e-05
C;4;2;1;1;1-S;2;2;0;0;1-5.5,5.826690192031533e-05
C;4;3;0;0;0-P;6;4;0;0;0-5.5,5.8246039148454096e-05
C;4;2;2;0;0-N;4;3;1;0;0-6.5,5.821867506285693e-05
S;2;2;0;0;0-C;4;2;1;0;1-9.5,5.821387866466495e-05
N;4;1;3;0;0-C;4;1;3;0;0-3.5,5.818923683800573e-05
N;3;2;1;0;0-C;4;4;0;0;1-5.5,5.8132213279248224e-05
N;3;1;2;0;0-C;4;3;0;0;1-5.5,5.810736423266691e-05
N;4;1;2;0;0-O;2;2;0;0;0-5.5,5.806581006788542e-05
C;4;2;2;0;0-C;4;4;0;0;0-6.5,5.801303066325411e-05
N;4;1;3;0;0-O;2;2;0;0;1-9.5,5.800186984330297e-05
N;3;1;2;0;0-S;2;2;0;0;0-10.0,5.796300000305561e-05
C;4;2;1;1;1-N;4;3;1;0;0-10.0,5.795766314892584e-05
N;4;2;1;0;0-C;5;3;0;0;0-3.5,5.794946455814146e-05
C;4;3;0;0;0-N;4;3;1;0;1-8.5,5.794717724811252e-05
O;2;1;1;0;0-C;4;3;1;0;0-3.5,5.7881400918801525e-05
N;3;2;1;0;0-N;4;3;1;0;1-10.0,5.784413188938936e-05
O;2;1;1;0;0-N;3;2;0;0;1-7.5,5.781425425210705e-05
O;2;1;0;0;0-P;7;4;0;0;0-4.5,5.775496782578821e-05
S;2;2;0;0;0-N;3;3;0;0;1-8.5,5.770501249551197e-05
N;4;1;3;0;0-C;4;2;2;0;0-10.0,5.766761035106209e-05
S;2;1;1;0;0-O;2;1;0;0;0-5.5,5.766727144283804e-05
S;2;2;0;0;0-C;4;3;1;0;0-9.5,5.762456165402631e-05
N;4;1;3;0;0-C;4;1;3;0;0-7.5,5.761322586301789e-05
C;5;3;0;0;0-N;3;3;0;0;0-9.5,5.7586474635437006e-05
C;4;3;0;0;0-C;4;3;1;0;0-4.5,5.757726862928636e-05
C;4;2;1;1;1-C;4;1;3;0;0-3.5,5.757646430922506e-05
N;3;2;1;1;1-N;3;2;0;0;1-9.5,5.7525666481094335e-05
N;4;1;2;0;0-N;3;2;0;1;1-9.5,5.7523564628649857e-05
O;2;1;0;0;0-Cl;1;1;0;0;0-8.5,5.749797726658958e-05
O;2;1;1;0;0-O;2;2;0;0;0-6.5,5.746668231159241e-05
C;4;3;1;0;0-N;4;2;2;0;1-6.5,5.7450953397874503e-05
S;2;1;1;0;0-N;3;2;1;0;1-7.5,5.742914788979313e-05
C;4;1;3;0;0-C;4;2;0;0;0-5.5,5.741450946656543e-05
N;4;1;3;0;0-N;3;3;0;0;1-4.5,5.734277080147585e-05
O;2;1;1;0;0-O;2;2;0;0;0-4.5,5.7340262195785716e-05
C;6;3;0;0;0-C;4;3;0;1;1-5.5,5.731846657890729e-05
O;2;1;1;0;0-C;4;4;0;0;1-6.5,5.730073868238189e-05
N;3;3;0;0;1-C;4;1;3;0;0-9.5,5.728840729948226e-05
S;2;1;1;0;0-N;3;2;1;0;0-8.5,5.728026463282206e-05
C;5;3;0;0;0-C;4;3;1;0;0-6.5,5.727493628010889e-05
S;2;2;0;0;0-C;4;3;0;1;1-10.0,5.7253283125172926e-05
N;4;1;3;0;0-N;3;3;0;0;1-9.5,5.720883447536015e-05
N;3;2;1;0;0-N;3;2;0;1;1-4.5,5.720653585596204e-05
C;4;3;1;0;0-P;7;4;0;0;0-4.5,5.715237453701215e-05
C;4;2;2;0;0-S;6;4;0;0;0-6.5,5.711726247255359e-05
N;3;1;2;0;0-P;6;4;0;0;0-4.5,5.70742109047814e-05
C;4;1;3;0;0-Cl;1;1;0;0;0-9.5,5.707408852794042e-05
N;4;1;3;0;0-C;4;2;2;0;1-7.5,5.705453267122396e-05
O;2;1;0;0;0-C;4;4;0;0;1-5.5,5.703640135142595e-05
N;3;2;1;1;1-N;4;2;2;0;0-10.0,5.7028675661813794e-05
S;2;2;0;0;0-O;2;1;0;0;0-5.5,5.701762769979839e-05
N;3;1;2;0;0-O;2;2;0;0;0-10.0,5.701549286640115e-05
N;4;1;2;0;0-S;6;4;0;0;0-9.5,5.7010168282116396e-05
O;2;1;0;0;0-C;4;4;0;0;1-7.5,5.700030087305631e-05
O;2;1;1;0;0-C;4;2;2;0;0-3.5,5.6997129823566485e-05
C;4;3;0;0;0-S;2;2;0;0;0-8.5,5.696152843314332e-05
C;5;3;0;0;0-N;3;3;0;0;1-5.5,5.6949463236281324e-05
O;2;1;0;0;0-N;4;2;1;0;0-10.0,5.693422140991439e-05
O;2;1;1;0;0-N;4;2;2;0;0-7.5,5.693150652038728e-05
C;4;2;1;1;1-C;4;2;1;0;0-4.5,5.691945758999089e-05
N;3;2;0;1;1-C;4;3;1;0;0-8.5,5.691139100307351e-05
C;4;2;1;1;1-F;1;1;0;0;0-7.5,5.6840965534438885e-05
N;3;2;1;0;0-C;4;2;1;0;0-6.5,5.6816862422293274e-05
C;4;3;1;0;0-C;4;2;1;0;1-4.5,5.681122086466073e-05
C;4;1;3;0;0-N;3;3;0;0;0-6.5,5.680720738472409e-05
C;4;1;3;0;0-P;6;4;0;0;0-6.5,5.676307542813728e-05
N;3;2;0;1;1-N;3;2;0;0;1-9.5,5.6720634348728845e-05
O;2;1;1;0;0-P;6;4;0;0;0-8.5,5.671874248239463e-05
C;4;2;2;0;0-S;2;2;0;0;0-6.5,5.6705617644922214e-05
N;4;2;1;0;0-C;5;3;0;0;0-5.5,5.670120202401711e-05
N;3;2;0;1;1-N;3;2;1;0;0-7.5,5.664035681488675e-05
N;3;1;2;0;0-N;3;3;0;0;1-8.5,5.661779018046709e-05
N;4;1;2;0;0-C;5;3;0;0;0-5.5,5.656987488363816e-05
C;4;1;3;0;0-Cl;1;1;0;0;0-4.5,5.655667396637959e-05
N;4;2;1;0;0-C;4;3;0;0;0-8.5,5.651931269455919e-05
N;3;2;1;1;1-S;2;2;0;0;1-5.5,5.64987184188307e-05
N;4;1;2;0;0-N;3;2;0;0;1-9.5,5.6252985010633994e-05
C;4;3;1;0;0-C;4;3;1;0;0-4.5,5.623209102718248e-05
N;3;2;1;0;0-C;4;3;1;0;0-4.5,5.622985668452707e-05
C;4;3;0;1;1-P;7;4;0;0;0-6.5,5.618181454668344e-05
C;5;3;0;0;0-N;3;1;2;0;0-4.5,5.6126991962311646e-05
C;5;3;0;0;0-O;2;2;0;0;1-4.5,5.609808294336663e-05
C;4;2;2;0;1-C;4;2;1;0;1-7.5,5.605344101089737e-05
N;3;2;1;0;0-C;4;3;0;1;1-3.5,5.601711950918315e-05
C;4;3;0;0;0-N;4;3;1;0;0-10.0,5.593482022634403e-05
S;2;2;0;0;0-N;4;3;1;0;1-5.5,5.592394213380231e-05
N;3;2;0;1;1-N;3;2;0;1;1-10.0,5.5915080537460946e-05
S;2;2;0;0;0-C;4;3;0;0;0-8.5,5.590658679131042e-05
N;3;1;2;0;0-N;3;2;0;1;1-9.5,5.5771813729110005e-05
N;4;1;2;0;0-C;4;3;0;0;1-10.0,5.576805991778013e-05
C;6;3;0;0;0-O;2;2;0;0;1-8.5,5.5767059684761355e-05
N;3;1;2;0;0-N;3;2;1;0;1-10.0,5.5730887715351474e-05
O;2;1;0;0;0-S;2;1;1;0;0-9.5,5.5725346569498806e-05
C;5;3;0;0;0-N;4;2;2;0;0-4.5,5.5719705508843084e-05
N;4;1;3;0;0-C;4;3;1;0;0-8.5,5.570296054909229e-05
C;4;1;3;0;0-P;7;4;0;0;0-5.5,5.569406196149919e-05
SlogP_VSA8,5.565106576130893e-05
C;6;3;0;0;0-C;4;1;3;0;0-10.0,5.5624421750626164e-05
N;3;2;1;1;1-C;5;3;0;0;0-10.0,5.562191151260603e-05
O;2;1;1;0;0-N;3;1;2;0;0-5.5,5.561546107100593e-05
N;3;1;2;0;0-O;2;2;0;0;0-6.5,5.558251737205011e-05
N;3;2;1;1;1-N;3;2;1;0;1-9.5,5.555061329223545e-05
N;4;2;1;0;0-C;4;3;0;1;1-5.5,5.5526599765569786e-05
S;2;1;1;0;0-C;4;3;0;1;1-8.5,5.55068044157364e-05
S;2;2;0;0;0-C;4;1;3;0;0-4.5,5.549874653692316e-05
N;3;1;2;0;0-N;3;2;1;0;0-5.5,5.5465646188684624e-05
C;4;3;0;1;1-F;1;1;0;0;0-7.5,5.5451741515013035e-05
N;3;3;0;0;1-C;4;3;0;1;1-5.5,5.5387910188720654e-05
N;3;1;2;0;0-N;4;1;3;0;0-9.5,5.529081206460936e-05
N;4;2;1;0;0-C;4;3;0;0;0-7.5,5.5232517622283166e-05
C;4;3;0;1;1-N;3;3;0;0;0-9.5,5.5206692372101587e-05
N;4;1;3;0;0-N;4;3;1;0;1-5.5,5.5198285253843925e-05
C;6;3;0;0;0-C;5;3;0;0;0-5.5,5.5196956565431064e-05
S;2;1;1;0;0-O;2;1;1;0;0-5.5,5.5153577456367464e-05
N;4;2;1;0;0-N;3;2;1;0;0-8.5,5.51458125528481e-05
C;6;3;0;0;0-C;4;1;3;0;0-4.5,5.5127674510293894e-05
O;2;1;1;0;0-C;4;2;1;0;1-4.5,5.510266749384703e-05
C;4;2;2;0;1-N;3;2;1;0;0-5.5,5.506880435469919e-05
S;2;1;1;0;0-C;4;2;1;0;1-6.5,5.5031978035979944e-05
C;4;3;1;0;1-O;2;1;1;0;0-6.5,5.499411122256506e-05
C;4;3;1;0;1-C;4;2;1;1;1-4.5,5.49844735347474e-05
N;3;2;1;0;0-S;2;2;0;0;0-8.5,5.4983194583095525e-05
O;2;1;0;0;0-N;3;3;0;0;0-9.5,5.495507136550389e-05
C;4;2;2;0;0-F;1;1;0;0;0-4.5,5.495293317757335e-05
C;4;2;2;0;1-C;4;2;2;0;1-6.5,5.492989128266801e-05
N;4;1;3;0;0-C;4;3;0;0;0-3.5,5.490941408575915e-05
N;4;1;2;0;0-N;3;3;0;0;1-9.5,5.48538873634392e-05
C;5;3;0;0;0-Cl;1;1;0;0;0-8.5,5.484269691716554e-05
O;2;1;1;0;0-N;3;2;1;0;1-10.0,5.4827790348942585e-05
N;4;2;1;0;0-C;4;3;0;0;0-9.5,5.4779689479068604e-05
C;4;2;2;0;1-N;3;2;0;0;1-9.5,5.474079331534013e-05
C;6;3;0;0;0-C;4;1;3;0;0-5.5,5.464519926956697e-05
N;4;2;1;0;0-O;2;2;0;0;1-6.5,5.4643950614730737e-05
C;5;3;0;0;0-Cl;1;1;0;0;0-9.5,5.458932038468307e-05
O;2;1;0;0;0-N;4;3;1;0;1-8.5,5.4572348829808035e-05
C;4;2;2;0;1-N;4;2;2;0;0-9.5,5.4561487355592285e-05
N;3;2;1;1;1-P;7;4;0;0;0-8.5,5.4532528692941184e-05
C;4;1;3;0;0-N;4;1;2;0;0-9.5,5.452022115016961e-05
N;4;1;3;0;0-C;4;4;0;0;0-8.5,5.447019951759239e-05
O;2;1;0;0;0-N;4;2;2;0;0-8.5,5.441071406630617e-05
C;4;3;1;0;0-N;4;2;2;0;0-5.5,5.433010319964836e-05
C;4;3;0;0;0-S;2;1;1;0;0-5.5,5.4313742432105486e-05
N;3;1;2;0;0-F;1;1;0;0;0-9.5,5.421327553768717e-05
N;3;3;0;0;1-C;4;1;3;0;0-8.5,5.417431281060508e-05
C;4;3;1;0;0-S;2;2;0;0;0-9.5,5.4166559625050025e-05
N;4;2;1;0;0-C;4;2;2;0;0-6.5,5.4159043628357553e-05
C;4;1;3;0;0-C;5;3;0;1;1-7.5,5.414533421152339e-05
C;4;2;2;0;1-C;4;3;1;0;1-5.5,5.414237537925435e-05
C;4;3;0;1;1-Cl;1;1;0;0;0-9.5,5.411790779735063e-05
fr_piperzine,5.4106545452694154e-05
C;4;1;3;0;0-C;4;2;1;0;0-5.5,5.4074066562023204e-05
C;4;2;1;1;1-C;4;4;0;0;0-6.5,5.407263974238406e-05
N;4;1;2;0;0-N;3;3;0;0;1-10.0,5.402270697449883e-05
O;2;1;0;0;0-O;2;1;1;0;0-2.5,5.399057165304528e-05
N;3;2;1;1;1-C;4;2;1;1;1-3.5,5.3988507511908786e-05
S;2;1;1;0;0-C;4;3;0;0;0-7.5,5.3974421423903615e-05
C;4;2;1;1;1-Cl;1;1;0;0;0-7.5,5.395386773769516e-05
O;2;1;0;0;0-C;4;4;0;0;0-6.5,5.392015096679878e-05
N;4;1;3;0;0-C;4;3;0;0;0-10.0,5.388684807727089e-05
C;4;3;1;0;1-C;4;3;1;0;0-10.0,5.38565103085239e-05
C;4;2;2;0;1-N;3;3;0;0;1-10.0,5.365938707710272e-05
C;4;1;3;0;0-C;5;3;0;0;0-3.5,5.365296423457133e-05
N;3;2;1;0;0-C;4;4;0;0;0-8.5,5.362991809014337e-05
C;4;1;3;0;0-N;4;2;1;0;0-8.5,5.3593458200900954e-05
O;2;1;0;0;0-C;4;4;0;0;1-4.5,5.3561231039616615e-05
C;4;2;2;0;0-P;6;4;0;0;0-9.5,5.354061699777639e-05
C;4;3;0;1;1-C;4;4;0;0;1-5.5,5.3532411106659696e-05
O;2;1;0;0;0-N;4;2;2;0;0-7.5,5.3506239629317365e-05
N;3;2;1;1;1-F;1;1;0;0;0-7.5,5.348137852617822e-05
N;3;2;1;1;1-P;7;4;0;0;0-4.5,5.345260091033577e-05
C;6;3;0;0;0-C;4;1;3;0;0-9.5,5.344954392782472e-05
C;5;3;0;0;0-S;6;4;0;0;0-4.5,5.3441238425702784e-05
C;4;3;1;0;0-N;4;2;2;0;0-6.5,5.342898891494103e-05
S;2;2;0;0;0-C;4;2;2;0;0-4.5,5.3410890310400915e-05
N;4;1;2;0;0-N;4;1;3;0;0-6.5,5.340731174146334e-05
N;3;1;2;0;0-N;3;2;1;0;1-9.5,5.3366040533466723e-05
C;4;2;2;0;1-Cl;1;1;0;0;0-10.0,5.335222590709805e-05
C;6;3;0;0;0-N;4;2;2;0;0-6.5,5.3328522253063354e-05
O;2;1;1;0;0-N;4;3;1;0;1-9.5,5.329650566390817e-05
C;4;1;3;0;0-N;4;2;2;0;0-9.5,5.326020959687737e-05
N;4;1;2;0;0-C;4;3;0;0;1-8.5,5.324319266047422e-05
O;2;1;1;0;0-N;4;1;3;0;0-8.5,5.321743825874802e-05
C;6;3;0;0;0-O;2;2;0;0;1-9.5,5.314874956606937e-05
N;4;2;1;0;0-C;4;2;2;0;0-5.5,5.314846084187762e-05
N;3;2;1;0;0-S;7;4;0;0;0-8.5,5.3118715895906204e-05
C;6;3;0;0;0-C;6;3;0;0;0-10.0,5.311562838443843e-05
C;4;3;1;0;0-C;4;4;0;0;0-7.5,5.307412200243887e-05
C;4;2;2;0;0-N;4;4;0;0;0-10.0,5.3061878969219795e-05
C;4;1;3;0;0-S;2;2;0;0;0-8.5,5.303820499276308e-05
C;4;3;1;0;0-N;4;3;1;0;1-6.5,5.3037106769400023e-05
O;2;1;1;0;0-F;1;1;0;0;0-7.5,5.303581581100949e-05
C;4;3;0;0;0-N;4;3;1;0;0-9.5,5.300824487231121e-05
C;4;2;1;1;1-N;4;3;1;0;1-10.0,5.297854840404262e-05
C;4;3;0;0;0-N;4;1;2;0;0-10.0,5.2955047589560036e-05
C;6;3;0;0;0-S;2;2;0;0;1-10.0,5.288872266092407e-05
N;3;2;1;1;1-C;4;3;0;0;1-4.5,5.288840499274994e-05
O;2;1;0;0;0-C;4;2;0;0;0-10.0,5.288092651831227e-05
C;4;2;1;1;1-S;2;2;0;0;0-5.5,5.286628095938502e-05
C;4;3;1;0;1-O;2;2;0;0;0-8.5,5.283827312004406e-05
N;3;2;1;0;0-N;4;2;2;0;1-6.5,5.2751808338871543e-05
C;4;2;2;0;1-O;2;2;0;0;0-8.5,5.272188836512268e-05
C;6;3;0;0;0-C;4;3;0;1;1-6.5,5.268605239242977e-05
S;2;1;1;0;0-C;4;3;0;0;1-10.0,5.267003534461871e-05
C;4;3;1;0;0-Br;1;1;0;0;0-8.5,5.264107349965303e-05
C;4;2;1;1;1-P;6;4;0;0;0-9.5,5.262606633501686e-05
O;2;1;1;0;0-F;1;1;0;0;0-6.5,5.2612918396025655e-05
N;4;2;1;0;0-O;2;2;0;0;1-9.5,5.2476094892862066e-05
C;6;3;0;0;0-C;4;3;0;0;1-8.5,5.244552652057875e-05
N;3;2;1;1;1-O;2;2;0;0;0-10.0,5.242484886539585e-05
N;3;2;1;0;0-C;5;3;0;0;0-3.5,5.2407685570145265e-05
N;3;2;1;0;0-N;3;2;0;0;1-3.5,5.239796884524881e-05
C;4;2;2;0;0-N;4;1;3;0;0-4.5,5.237819892662455e-05
C;4;2;2;0;0-N;4;3;1;0;1-9.5,5.226176925847206e-05
C;4;3;1;0;0-S;2;2;0;0;0-7.5,5.219666533191613e-05
N;4;1;3;0;0-N;3;2;0;1;1-5.5,5.2193530756095446e-05
N;3;1;2;0;0-N;4;2;2;0;0-7.5,5.218373325365014e-05
C;4;2;1;1;1-P;7;4;0;0;0-10.0,5.2151264576669285e-05
C;4;3;1;0;1-C;5;3;0;0;0-9.5,5.209342209913613e-05
C;4;3;0;0;0-C;4;2;0;0;0-10.0,5.2069067770458535e-05
N;3;3;0;0;1-N;3;2;0;1;1-6.5,5.206478285810468e-05
N;3;2;0;1;1-O;2;1;1;0;0-10.0,5.203238040417834e-05
C;4;2;2;0;1-N;3;2;0;1;1-6.5,5.200877709349502e-05
O;2;1;1;0;0-C;4;3;0;0;1-3.5,5.194697240473331e-05
S;2;1;1;0;0-O;2;1;1;0;0-8.5,5.1937115946888546e-05
C;4;1;3;0;0-N;4;2;1;0;0-9.5,5.188023218894614e-05
N;4;1;2;0;0-C;5;3;0;0;0-10.0,5.186431749215916e-05
N;4;2;1;0;0-N;4;1;3;0;0-4.5,5.184038548802906e-05
O;2;1;1;0;0-C;4;1;2;0;0-8.5,5.180620579370256e-05
N;4;1;2;0;0-N;3;2;0;1;1-7.5,5.180268320063045e-05
N;3;2;1;0;0-S;2;2;0;0;0-10.0,5.178340885172889e-05
N;3;3;0;0;1-N;3;2;1;0;0-7.5,5.174519773895213e-05
S;2;1;1;0;0-N;3;2;0;1;1-4.5,5.1738266298204454e-05
C;5;3;0;0;0-N;3;1;2;0;0-9.5,5.173031653851937e-05
C;5;3;0;0;0-S;2;2;0;0;0-9.5,5.172960343680162e-05
N;3;2;1;1;1-C;4;3;1;0;0-6.5,5.162782436353104e-05
