threshold,step,seed,pcc,rmse
8.0,2.0,5,0.8678663900576407,1.1704684713822278
8.0,2.0,6,0.8701960423251079,1.165480835213339
8.0,2.0,7,0.8702490834003628,1.167412822866825
8.0,2.0,8,0.870496883101662,1.1637824385189897
8.0,2.0,9,0.8689673254835908,1.1658788206988855
8.0,2.0,10,0.8695834030192492,1.166564724716833
8.0,2.0,11,0.8687849745578302,1.167573769033387
8.0,2.0,12,0.8656151994166957,1.1736597695429014
8.0,2.0,13,0.8677102611547727,1.1696257290834347
8.0,2.0,14,0.8691398570296905,1.1683285056961488
8.0,2.0,15,0.8659067714261882,1.1769418948987846
8.0,2.0,16,0.8687940148277054,1.1700593687823697
8.0,2.0,17,0.8723879659972369,1.1622007477970677
8.0,2.0,18,0.8681231568928351,1.1706717127603854
8.0,2.0,19,0.8696091731282775,1.1634969842733554
8.0,2.0,20,0.867950007337373,1.1704487328987747
8.0,2.0,21,0.8652036930626824,1.1779143933045142
8.0,2.0,22,0.8658021370895849,1.1731396856315561
8.0,2.0,23,0.8672063188143477,1.1722333455719545
8.0,2.0,24,0.8691123774336632,1.1657776410597598
8.0,2.0,25,0.8679964624122722,1.1711925408211057
8.0,2.0,26,0.8675139422268879,1.1703745437439768
8.0,2.0,27,0.869603381624612,1.1650058248695907
8.0,2.0,28,0.8681300582054732,1.171377101203836
8.0,2.0,29,0.8694173939556216,1.1691980744924833
8.0,2.0,30,0.8673334582244414,1.171160102704312
8.0,2.0,31,0.8716040780640673,1.161915774907509
8.0,2.0,32,0.8712096278258071,1.1610841288863483
8.0,2.0,33,0.8681480331567564,1.1716018611308956
8.0,2.0,34,0.8695154754348395,1.1647605879540706
8.0,2.0,35,0.8716524659767763,1.1597999040255524
8.0,2.0,36,0.868367306330374,1.1681322553407123
8.0,2.0,37,0.8666123387310868,1.1719524897502385
8.0,2.0,38,0.869072394845836,1.1653326005818148
8.0,2.0,39,0.8679717529464029,1.1687426088652655
8.0,2.0,40,0.8724522013623051,1.1563396858979174
8.0,2.0,41,0.8693493984731315,1.167444309627298
8.0,2.0,42,0.8681342074895493,1.1670919576890662
8.0,2.0,43,0.8677422138489886,1.1741629006694616
8.0,2.0,44,0.87017862886465,1.1631020943301336
8.0,2.0,45,0.8676152703695501,1.1683175238606782
8.0,2.0,46,0.8705187275380398,1.1597464825733315
8.0,2.0,47,0.8673032918113299,1.1738765776294828
8.0,2.0,48,0.868241911690586,1.1668502534304814
8.0,2.0,49,0.8698733527211746,1.1640919185933924
8.0,2.0,50,0.8685466325844419,1.1645699423915945
8.0,2.0,51,0.867080026995208,1.1722835255592783
8.0,2.0,52,0.8703985243145529,1.1646105229686445
8.0,2.0,53,0.8673265986998733,1.1687791245737764
8.0,2.0,54,0.8698060799532659,1.166012399275532
8.0,2.0,55,0.8679988905489838,1.1696525557647053
8.0,2.0,56,0.8662183007096019,1.176990451590202
8.0,2.0,57,0.871224738333473,1.160276927068262
8.0,2.0,58,0.8676602386341971,1.170499875115973
8.0,2.0,59,0.8683240948118797,1.1667179432971764
8.0,2.0,60,0.8700203011119697,1.1603448815783932
8.0,2.0,61,0.8670121064431268,1.1699542595370165
8.0,2.0,62,0.8678342727339317,1.1709823650086733
8.0,2.0,63,0.8683401080465029,1.1680570376402128
8.0,2.0,64,0.8680525350813394,1.1721190388375988
8.0,2.0,65,0.868539116109234,1.1682525606149687
8.0,2.0,66,0.8663658248982242,1.1739338493430456
8.0,2.0,67,0.8649929929418538,1.1776665042037073
8.0,2.0,68,0.8681132936423013,1.167551095382605
8.0,2.0,69,0.8688663111972516,1.1643030677886248
8.0,2.0,70,0.8710659017711189,1.160532460472619
8.0,2.0,71,0.8726255673169921,1.15676577622853
8.0,2.0,72,0.8682466993004091,1.1678118681730112
8.0,2.0,73,0.8689029682452267,1.166556130164209
8.0,2.0,74,0.8663079685113368,1.1744514347355364
8.0,2.0,75,0.867176057400441,1.1725252452535646
8.0,2.0,76,0.8690216417910356,1.16600997098479
8.0,2.0,77,0.8678820030165872,1.1705907383735388
8.0,2.0,78,0.8659049731119021,1.1756442896053083
8.0,2.0,79,0.870018982803972,1.1664441919931752
8.0,2.0,80,0.8676631086862325,1.1719997490264351
8.0,2.0,81,0.8701914865376862,1.160041144242748
8.0,2.0,82,0.868509351646853,1.1663915041787336
8.0,2.0,83,0.8703477028925218,1.1635028115461277
8.0,2.0,84,0.8649641581893797,1.180805230091325
8.0,2.0,85,0.8687872760890651,1.1669204749616189
8.0,2.0,86,0.8648622758843413,1.179247276509484
8.0,2.0,87,0.8703303902864152,1.1640576296787515
8.0,2.0,88,0.8676027465872892,1.170425972014285
8.0,2.0,89,0.8688536173962783,1.1678708347798223
8.0,2.0,90,0.8672572882025543,1.17338559851855
8.0,2.0,91,0.8652751842293118,1.1798391688687728
8.0,2.0,92,0.8644903264204153,1.1777412681684973
8.0,2.0,93,0.8710321101663938,1.157457607387558
8.0,2.0,94,0.8696352735860907,1.1620325298842937
8.0,2.0,95,0.8676776834783887,1.1715642020647614
8.0,2.0,96,0.8676037590723725,1.1731980616497975
8.0,2.0,97,0.8678139957811958,1.1702855958224667
8.0,2.0,98,0.8687546986259863,1.165966229317886
8.0,2.0,99,0.8690570664986,1.1621474964716623
10.0,0.5,0,0.8697106320403708,1.1990581580691422
10.0,0.5,1,0.86471299538245,1.214308087461382
10.0,0.5,2,0.8649304689224302,1.2121950004364113
10.0,0.5,3,0.8652094703186086,1.2097121831492796
10.0,0.5,4,0.870197104504911,1.1978995393241714
10.0,0.5,5,0.8664413867064882,1.206606434177927
10.0,0.5,6,0.8676705846323716,1.2028948405251816
10.0,0.5,7,0.8619190975552199,1.2225900338576892
10.0,0.5,8,0.8707553628966442,1.194403164769976
10.0,0.5,9,0.8678281836024083,1.208742781566333
10.0,0.5,10,0.8649423302667872,1.211767325029058
10.0,0.5,11,0.8658269714150385,1.2078168894267483
10.0,0.5,12,0.8642952155302689,1.2122766353859955
10.0,0.5,13,0.8662198972025053,1.2053738453885225
10.0,0.5,14,0.8672574941755261,1.2068338205518871
10.0,0.5,15,0.8659196690675252,1.2091360004358125
10.0,0.5,16,0.8671102050836274,1.204793688281352
10.0,0.5,17,0.8674903915793222,1.207374165862598
10.0,0.5,18,0.8678990095020848,1.2057178911607616
10.0,0.5,19,0.8686267122219986,1.2049460417494233
10.0,0.5,20,0.8703931193586136,1.1979435093895634
10.0,0.5,21,0.8659287955628544,1.2079296803273003
10.0,0.5,22,0.8682342367782458,1.2016632543965482
10.0,0.5,23,0.8670413798298185,1.2072358248633899
10.0,0.5,24,0.8684677014677132,1.1987470860399496
10.0,0.5,25,0.8677016447285102,1.2028436334106225
10.0,0.5,26,0.8675564236887685,1.2091990634521745
10.0,0.5,27,0.8635092010963368,1.2128221669841148
10.0,0.5,28,0.8668465868513812,1.2074059607851506
10.0,0.5,29,0.8698445588201622,1.2005645372462979
10.0,0.5,30,0.8681800331558811,1.201074697227562
10.0,0.5,31,0.8708532804291623,1.1923368236377343
10.0,0.5,32,0.8658886467661078,1.208662082306806
10.0,0.5,33,0.8663221602702258,1.2091666967636667
10.0,0.5,34,0.8686845503916353,1.206135704685974
10.0,0.5,35,0.8679780245048417,1.204842927237264
10.0,0.5,36,0.870039676588477,1.1999460372807242
10.0,0.5,37,0.8674136473673761,1.2059921979351318
10.0,0.5,38,0.864395482430991,1.215057622292947
10.0,0.5,39,0.8623619992202968,1.2136334735908028
10.0,0.5,40,0.8662726513763583,1.214400272690248
10.0,0.5,41,0.8682742630217106,1.2024081320561106
10.0,0.5,42,0.8634498383603296,1.2157827344293015
10.0,0.5,43,0.8681497272296262,1.2068788458259596
10.0,0.5,44,0.8684431673487825,1.2014109516346767
10.0,0.5,45,0.8655666013529787,1.209743875558126
10.0,0.5,46,0.8662884181464703,1.2098382035944566
10.0,0.5,47,0.8673159348650088,1.2039656530983498
10.0,0.5,48,0.8679042835743298,1.2012378636819254
10.0,0.5,49,0.8682121784520866,1.2020913136278129
10.0,0.5,50,0.8691398301120234,1.2046625513479712
10.0,0.5,51,0.864911837400031,1.2112970778349406
10.0,0.5,52,0.8653244148426061,1.2122492844708754
10.0,0.5,53,0.8680206586385973,1.2026801340620137
10.0,0.5,54,0.8659430698106704,1.2082562108049926
10.0,0.5,55,0.8678702893376473,1.2028482418328332
10.0,0.5,56,0.8665756257765156,1.2091755202057997
10.0,0.5,57,0.8680857506649861,1.2075540299712682
10.0,0.5,58,0.8690418289308541,1.2051519164101134
10.0,0.5,59,0.8675546401460612,1.2073346694971945
10.0,0.5,60,0.8651136620580028,1.2127450313688408
10.0,0.5,61,0.8656143207459162,1.2091097129676167
10.0,0.5,62,0.8656478591693064,1.2115561376142192
10.0,0.5,63,0.867335864817258,1.201998474840999
10.0,0.5,64,0.8662447397113117,1.2054436632888048
10.0,0.5,65,0.867398437613176,1.2030931597247145
10.0,0.5,66,0.8655790864116255,1.209080803771364
10.0,0.5,67,0.8646630152251767,1.2124914222949554
10.0,0.5,68,0.8656983024689906,1.2107476709555078
10.0,0.5,69,0.8695580367061141,1.1970156610064104
10.0,0.5,70,0.8657963921527003,1.21117299387785
10.0,0.5,71,0.8653965273852257,1.2104323019368501
10.0,0.5,72,0.8681209481934009,1.20464095931506
10.0,0.5,73,0.8708493817458725,1.194760705438673
10.0,0.5,74,0.8658272819678793,1.210682170444818
10.0,0.5,75,0.8672207245804046,1.2052437807423646
10.0,0.5,76,0.8636968873440448,1.2140133700258369
10.0,0.5,77,0.8652412296681932,1.2087830062156653
10.0,0.5,78,0.867890238393466,1.2056596506550838
10.0,0.5,79,0.8692177569942593,1.2013130684034858
10.0,0.5,80,0.8691851178558223,1.202325138694187
10.0,0.5,81,0.866745488223671,1.2088551595445063
10.0,0.5,82,0.8694947338628275,1.1992054633390608
10.0,0.5,83,0.8694676012683672,1.2023166838476003
10.0,0.5,84,0.8670286237498509,1.2056445521790242
10.0,0.5,85,0.8717832676339797,1.1921487540471978
10.0,0.5,86,0.8710262210504265,1.194436673406475
10.0,0.5,87,0.8659835255981944,1.207425266589235
10.0,0.5,88,0.8687861274997981,1.202080801797154
10.0,0.5,89,0.8690817809501158,1.1993894453855627
10.0,0.5,90,0.8708169047873201,1.200099718120316
10.0,0.5,91,0.8677323698283139,1.2062043283777069
10.0,0.5,92,0.8687708248139733,1.204252452345158
10.0,0.5,93,0.8687853372363602,1.2022814402895474
10.0,0.5,94,0.8681426274343348,1.2013832186469238
10.0,0.5,95,0.8689613998299575,1.1993416311697964
10.0,0.5,96,0.8653962515980017,1.2107449525137615
10.0,0.5,97,0.8654537730622436,1.2148432368897313
10.0,0.5,98,0.8681068302733854,1.204590262042276
10.0,0.5,99,0.8660974360727404,1.2115534162751955
10.0,1.0,0,0.8702114434601574,1.1748791280095146
10.0,1.0,1,0.8715420889351178,1.1704793932980637
10.0,1.0,2,0.8706174693578178,1.1739679163711336
10.0,1.0,3,0.8680109532401817,1.1781477782543004
10.0,1.0,4,0.868818145681086,1.1762048099214375
10.0,1.0,5,0.866910859611406,1.1843295958043156
10.0,1.0,6,0.8688029456059856,1.1779724512751975
10.0,1.0,7,0.8693184002239944,1.1798399534959505
10.0,1.0,8,0.8687076210189714,1.1798524267428816
10.0,1.0,9,0.8664059596108805,1.1849514439542923
10.0,1.0,10,0.8698979829486958,1.1754372884903075
10.0,1.0,11,0.8694790543190545,1.1754098887796156
10.0,1.0,12,0.8694654890244694,1.1767098977191426
10.0,1.0,13,0.8688266441077078,1.1781078384313501
10.0,1.0,14,0.8691228972163164,1.1759312071556747
10.0,1.0,15,0.8676763223997376,1.17855414841554
10.0,1.0,16,0.869467357838403,1.1765808836175506
10.0,1.0,17,0.8698802561817206,1.17294217938345
10.0,1.0,18,0.8689635796655137,1.180392584488442
10.0,1.0,19,0.8694825460979744,1.175486593128692
10.0,1.0,20,0.8676937070835132,1.181382501452259
10.0,1.0,21,0.8696679782657143,1.177609351112807
10.0,1.0,22,0.8658162690037533,1.183866169909871
10.0,1.0,23,0.8710696037069782,1.1695315630104928
10.0,1.0,24,0.8662490095127845,1.1897865880866687
10.0,1.0,25,0.8654661551908487,1.1918483117405088
10.0,1.0,26,0.8689518310791042,1.175135374804399
10.0,1.0,27,0.8667506244700224,1.1861040543576489
10.0,1.0,28,0.8673220850035842,1.1835424442670317
10.0,1.0,29,0.8683089388823725,1.1770038630383457
10.0,1.0,30,0.869729225524347,1.1765604045725964
10.0,1.0,31,0.8683060019367395,1.1797244379650589
10.0,1.0,32,0.8687071695426838,1.18122124788686
10.0,1.0,33,0.871249225337483,1.171098238315641
10.0,1.0,34,0.8716091214696969,1.1728610345195685
10.0,1.0,35,0.8685128806794011,1.178910820528405
10.0,1.0,36,0.8703677927298722,1.1714938783179314
10.0,1.0,37,0.8686547682847954,1.1805397414368741
10.0,1.0,38,0.8704134016293563,1.177335470672262
10.0,1.0,39,0.8715596605502747,1.1696127932212856
10.0,1.0,40,0.8672841494655776,1.1810559652016728
10.0,1.0,41,0.8733865621671728,1.163801363418933
10.0,1.0,42,0.8689679099186676,1.1748784221727322
10.0,1.0,43,0.867713141238831,1.1823522750453754
10.0,1.0,44,0.8673145625847045,1.1822051724310785
10.0,1.0,45,0.8680348993567457,1.181076745864532
10.0,1.0,46,0.8677001701805067,1.1845764248893278
10.0,1.0,47,0.8698454579994274,1.1739227964533359
10.0,1.0,48,0.8691712066643184,1.1765487640019294
10.0,1.0,49,0.8662265913605326,1.1854907724487778
10.0,1.0,50,0.869841907809395,1.172853684653614
10.0,1.0,51,0.8689404566454848,1.178305465210847
10.0,1.0,52,0.867646154484288,1.1794365690275883
10.0,1.0,53,0.8691853470912145,1.1784782575938586
10.0,1.0,54,0.8700181334177362,1.172793037939041
10.0,1.0,55,0.8680338339482556,1.1819651987616404
10.0,1.0,56,0.8685127558757033,1.181713433468219
10.0,1.0,57,0.8674372655209023,1.1820987771766107
10.0,1.0,58,0.8679538671245777,1.1839015841822957
10.0,1.0,59,0.8694779325929142,1.1762993683805874
10.0,1.0,60,0.8701350851844338,1.1730128431780278
10.0,1.0,61,0.865370221877328,1.1886973030939392
10.0,1.0,62,0.8688819860328004,1.1793449179605853
10.0,1.0,63,0.8709710404178349,1.1733943141826773
10.0,1.0,64,0.8687276882481629,1.178744458149344
10.0,1.0,65,0.8678840530448022,1.1801985841621339
10.0,1.0,66,0.8705580269055653,1.1734959371496534
10.0,1.0,67,0.8663988337121262,1.1830943624632233
10.0,1.0,68,0.8691790633432716,1.1740083881127712
10.0,1.0,69,0.870839359784594,1.1728602343970551
10.0,1.0,70,0.8680576043778233,1.181014117721934
10.0,1.0,71,0.8675370126846511,1.1818998724086738
10.0,1.0,72,0.8707298676174523,1.1728919448116921
10.0,1.0,73,0.8668581062655545,1.1832374850778449
10.0,1.0,74,0.8683688477206918,1.1833133011548969
10.0,1.0,75,0.8682916905193763,1.177429786679136
10.0,1.0,76,0.8661609754854017,1.1877073607868327
10.0,1.0,77,0.8687804140493902,1.177918572895298
10.0,1.0,78,0.8708068597595494,1.1757777199271808
10.0,1.0,79,0.8686947005141563,1.1791437988809002
10.0,1.0,80,0.8660836916433697,1.1866286229866276
10.0,1.0,81,0.8708398377475736,1.1690427737136149
10.0,1.0,82,0.8685250603882693,1.179055510190369
10.0,1.0,83,0.8689204337714244,1.1774282293789624
10.0,1.0,84,0.8698419402097288,1.1753717243131727
10.0,1.0,85,0.8712931151434266,1.1709285038744242
10.0,1.0,86,0.8691816990467389,1.1768453927827816
10.0,1.0,87,0.8649250191886307,1.1881335351693818
10.0,1.0,88,0.8712376667751838,1.1720407314895247
10.0,1.0,89,0.8697289369182569,1.1740236851864927
10.0,1.0,90,0.8690472266025809,1.1765135512071159
10.0,1.0,91,0.8687806565304224,1.1801632517054579
10.0,1.0,92,0.8696778349673012,1.1748350838777732
10.0,1.0,93,0.8676613768004685,1.1825441211377488
10.0,1.0,94,0.8676627641592661,1.1807838406279751
10.0,1.0,95,0.8699517702154816,1.1760081305156276
10.0,1.0,96,0.8696734741117516,1.1759903908506932
10.0,1.0,97,0.8665471506050073,1.1832934098820247
10.0,1.0,98,0.8687187227117891,1.174003494196423
10.0,1.0,99,0.8702289279840226,1.1751779924499361
10.0,2.0,0,0.8652154397001165,1.176029212243197
10.0,2.0,1,0.8682056697507979,1.1689192427091497
10.0,2.0,2,0.8683200163367463,1.1699681084200146
10.0,2.0,3,0.867812905192459,1.17018602808579
10.0,2.0,4,0.8671312908838896,1.1688406083821363
10.0,2.0,5,0.86760110036811,1.1696213777454931
10.0,2.0,6,0.8635979743876887,1.1830213660579483
10.0,2.0,7,0.8634576418556623,1.178573304441259
10.0,2.0,8,0.8673969335274457,1.1720965678391215
10.0,2.0,9,0.8664329249605922,1.171510199250776
10.0,2.0,10,0.8643397632128392,1.178092469851819
10.0,2.0,11,0.8621782591934536,1.1861015343516692
10.0,2.0,12,0.863543983873858,1.1815620642308235
10.0,2.0,13,0.8655192193126665,1.1773471208168873
10.0,2.0,14,0.8646608508660018,1.1752762789378741
10.0,2.0,15,0.8697583537448215,1.1634451439230769
10.0,2.0,16,0.8664653488566687,1.1717721418822176
10.0,2.0,17,0.8651631863530733,1.1743926285268707
10.0,2.0,18,0.8692392416314071,1.164171155779197
10.0,2.0,19,0.8622497236192196,1.1822360913844006
10.0,2.0,20,0.864983931139214,1.1749841660326403
10.0,2.0,21,0.8648754552217446,1.1769314822990338
10.0,2.0,22,0.8657449847184563,1.1758450783516323
10.0,2.0,23,0.8637697408977902,1.1818649441028521
10.0,2.0,24,0.8654042729774105,1.1769843971349907
10.0,2.0,25,0.8630834431218236,1.1830549798260963
10.0,2.0,26,0.8643226730229632,1.180158361002354
10.0,2.0,27,0.8673982019847938,1.168722853024163
10.0,2.0,28,0.8678339814159465,1.1719832751391692
10.0,2.0,29,0.8654152314947415,1.1759999293107368
10.0,2.0,30,0.8656154246589172,1.1741801298163097
10.0,2.0,31,0.86973513932993,1.1619440582888518
10.0,2.0,32,0.8667870282418311,1.1714030123280592
10.0,2.0,33,0.8613786088631783,1.1868354738306317
10.0,2.0,34,0.8636969463109915,1.1795149105029916
10.0,2.0,35,0.8642006728196947,1.1798011602345848
10.0,2.0,36,0.8647111137285761,1.176112387324953
10.0,2.0,37,0.8661662974978817,1.174907176421383
10.0,2.0,38,0.8650296227738795,1.177523513157722
10.0,2.0,39,0.863285625734459,1.1798880578740705
10.0,2.0,40,0.8630375067748658,1.1828893063266985
10.0,2.0,41,0.8694849696121428,1.1623387717018188
10.0,2.0,42,0.8659756291247447,1.176065726060401
10.0,2.0,43,0.8640120175411539,1.182888492770071
10.0,2.0,44,0.866772566325333,1.1735845036912795
10.0,2.0,45,0.8667293334923852,1.1713687188114064
10.0,2.0,46,0.8634608871010514,1.180793054805808
10.0,2.0,47,0.8647623236182633,1.179612937564714
10.0,2.0,48,0.8642601329341273,1.1793184234417722
10.0,2.0,49,0.8665122219329823,1.1702554480001406
10.0,2.0,50,0.8674599782101834,1.169980740220819
10.0,2.0,51,0.8649472729543802,1.1795631303167637
10.0,2.0,52,0.8627701594859258,1.1831285414237942
10.0,2.0,53,0.8722521140102195,1.1579981742317818
10.0,2.0,54,0.864757618557707,1.1766312531106788
10.0,2.0,55,0.8628299407376167,1.18094241379606
10.0,2.0,56,0.8665138288864156,1.1739234204882099
10.0,2.0,57,0.8635913533732475,1.1785554168525292
10.0,2.0,58,0.8659190161760109,1.1711209979835082
10.0,2.0,59,0.8649405245754506,1.1781790388075706
10.0,2.0,60,0.8654845130188064,1.176020403827705
10.0,2.0,61,0.8647893356832859,1.1786424348536166
10.0,2.0,62,0.8684955500504777,1.1664856956126823
10.0,2.0,63,0.864404686838983,1.1776230144792759
10.0,2.0,64,0.8667372194862861,1.1721488305821532
10.0,2.0,65,0.8662698483935434,1.1744440131139693
10.0,2.0,66,0.8638030979048229,1.1805390196766954
10.0,2.0,67,0.8673671127763075,1.1693760623637095
10.0,2.0,68,0.8635923905297805,1.1818330032112951
10.0,2.0,69,0.868091983641387,1.171383547605347
10.0,2.0,70,0.8651976831231268,1.17481448538727
10.0,2.0,71,0.8701538461646015,1.16246501500896
10.0,2.0,72,0.8628197194236531,1.1831993875634552
10.0,2.0,73,0.8647933838376237,1.177428365051858
10.0,2.0,74,0.8676426319009382,1.168351508779696
10.0,2.0,75,0.8664935746901051,1.1728702977647494
10.0,2.0,76,0.8639854013048278,1.175922493978125
10.0,2.0,77,0.8623687924744214,1.1829325552276406
10.0,2.0,78,0.8673606689268201,1.1701693702467364
10.0,2.0,79,0.8656674284953798,1.1738931999713018
10.0,2.0,80,0.8629238432136671,1.183229902612007
10.0,2.0,81,0.8683148126886108,1.1648906365552159
10.0,2.0,82,0.8660841251331887,1.1739355971758207
10.0,2.0,83,0.8679496261586168,1.1691922368574104
10.0,2.0,84,0.8660024963206728,1.1733382446509513
10.0,2.0,85,0.8661780097381672,1.1735034432163765
10.0,2.0,86,0.8711246291954448,1.1584954426686485
10.0,2.0,87,0.8636035411732278,1.1785283809090752
10.0,2.0,88,0.8623231483073678,1.183688561059669
10.0,2.0,89,0.8655147227733339,1.1709130261158842
10.0,2.0,90,0.8622802762575249,1.18512665015531
10.0,2.0,91,0.8662737185057677,1.1729183688530922
10.0,2.0,92,0.8638374433532582,1.1818538671412313
10.0,2.0,93,0.8690342638543992,1.1688145733236528
10.0,2.0,94,0.8680010678620875,1.1690439151793313
10.0,2.0,95,0.8653015048992895,1.1773237098599136
10.0,2.0,96,0.8667537378053026,1.1725297215279527
10.0,2.0,97,0.8666734370039278,1.1727911970132698
10.0,2.0,98,0.8655894262995492,1.1754289587323536
10.0,2.0,99,0.8650181756196007,1.1757634825001184
12.0,0.5,0,0.8661783176675695,1.208891701531213
12.0,0.5,1,0.8660480637253777,1.2115987959278822
12.0,0.5,2,0.8675893968303684,1.2106987906051263
12.0,0.5,3,0.8646019042170223,1.216559238894865
12.0,0.5,4,0.8690890136824192,1.2076823493552282
12.0,0.5,5,0.8691874267064428,1.2021158689869615
12.0,0.5,6,0.8647826636696074,1.2164141788124614
12.0,0.5,7,0.8673012105860018,1.2073306564292885
12.0,0.5,8,0.8638533735532071,1.2177419255419057
12.0,0.5,9,0.8690516323661543,1.2054228506660465
12.0,0.5,10,0.8660131139442457,1.2126331475687584
12.0,0.5,11,0.8668828926132564,1.2109494917820556
12.0,0.5,12,0.8668864528467976,1.2085194422530436
12.0,0.5,13,0.8677948296737265,1.205618219237511
12.0,0.5,14,0.8712153824088043,1.1987879872216813
12.0,0.5,15,0.8666292673178652,1.208706246915378
12.0,0.5,16,0.8670150676537332,1.2086655883975417
12.0,0.5,17,0.868453679663654,1.2102383711380638
12.0,0.5,18,0.8641986217711146,1.2164012082289868
12.0,0.5,19,0.8660589966611956,1.2153216248113754
12.0,0.5,20,0.864676793216007,1.213224487163578
12.0,0.5,21,0.8672229064849831,1.2083085187592064
12.0,0.5,22,0.8671902244951157,1.2084771997108135
12.0,0.5,23,0.8665066690346842,1.2051346746481304
12.0,0.5,24,0.8704244935838262,1.1994296541793088
12.0,0.5,25,0.8709823550296587,1.201062803649645
12.0,0.5,26,0.8652178314234844,1.2145215209905564
12.0,0.5,27,0.8647923314184197,1.213953214897271
12.0,0.5,28,0.8635228196799289,1.2171221352882446
12.0,0.5,29,0.869412942151172,1.2074904908092394
12.0,0.5,30,0.866933076627069,1.2047521710129376
12.0,0.5,31,0.8691176440243695,1.207453983927059
12.0,0.5,32,0.8643820857079714,1.2131734923066002
12.0,0.5,33,0.8641173799180675,1.215242028309279
12.0,0.5,34,0.8670273527376164,1.2100100060689951
12.0,0.5,35,0.8646080835051989,1.2112028588945278
12.0,0.5,36,0.8668263686340076,1.2118789629198594
12.0,0.5,37,0.8671107731203835,1.2069741473978493
12.0,0.5,38,0.8677213394902705,1.208902864764343
12.0,0.5,39,0.8665630300646295,1.206158496582275
12.0,0.5,40,0.8689550557520462,1.2055076983220294
12.0,0.5,41,0.8658339407526202,1.2121338298269224
12.0,0.5,42,0.8658669381409919,1.2148532609857299
12.0,0.5,43,0.8711264217852831,1.1984099024404369
12.0,0.5,44,0.8701536512961782,1.198322275825122
12.0,0.5,45,0.8666146398513176,1.2068555073040381
12.0,0.5,46,0.8680213165237778,1.209246921140249
12.0,0.5,47,0.8686092223188011,1.2081397763287631
12.0,0.5,48,0.8681358980877532,1.2033229654478659
12.0,0.5,49,0.867122835915276,1.2099841720860325
12.0,0.5,50,0.8696405824265228,1.203923912378346
12.0,0.5,51,0.8656284269235899,1.2140982608306636
12.0,0.5,52,0.8661643898568709,1.2100883778969413
12.0,0.5,53,0.8649071198602392,1.2134546668805024
12.0,0.5,54,0.8695727325290357,1.2031343422518508
12.0,0.5,55,0.8647468951569651,1.2163542665940705
12.0,0.5,56,0.8693093746805565,1.203262947948071
12.0,0.5,57,0.8642080891545241,1.213411833981343
12.0,0.5,58,0.8649323133716823,1.2139879776312272
12.0,0.5,59,0.8679788516810379,1.2072438068434292
12.0,0.5,60,0.8724747870638864,1.1915075570220577
12.0,0.5,61,0.8650586649625234,1.215220299947129
12.0,0.5,62,0.8650923867872607,1.215030086963165
12.0,0.5,63,0.8664045225379717,1.2126127275919687
12.0,0.5,64,0.8656325944207007,1.2119391374776702
12.0,0.5,65,0.8654269637482183,1.2066995430982268
12.0,0.5,66,0.8662987515890483,1.2118014422439098
12.0,0.5,67,0.8666153714397374,1.2104598817922854
12.0,0.5,68,0.8672224357645791,1.209155186630197
12.0,0.5,69,0.8663045064821823,1.2095423581132878
12.0,0.5,70,0.8656415587852391,1.2106269972102977
12.0,0.5,71,0.8645561123281341,1.215720562038729
12.0,0.5,72,0.8661124978470043,1.2119355672236274
12.0,0.5,73,0.8696461063839647,1.2023363447700102
12.0,0.5,74,0.8679846012112814,1.2022020204169095
12.0,0.5,75,0.8646452258652864,1.2109309687074374
12.0,0.5,76,0.8689974710805392,1.2042760051928536
12.0,0.5,77,0.8668962597416812,1.209981205940485
12.0,0.5,78,0.8673569935823574,1.2099383688286915
12.0,0.5,79,0.8629191279925246,1.218502028853739
12.0,0.5,80,0.8645738833402278,1.220771039195917
12.0,0.5,81,0.8667561832443541,1.2071342547275608
12.0,0.5,82,0.8644341900258533,1.2185286367510995
12.0,0.5,83,0.8629513828179595,1.218990712348402
12.0,0.5,84,0.8645333789709168,1.2175220510659557
12.0,0.5,85,0.8668408568642458,1.2103624701834343
12.0,0.5,86,0.8656518949664815,1.2083853513625067
12.0,0.5,87,0.8619247872547839,1.2198997395437736
12.0,0.5,88,0.8672983058072647,1.2079085223476198
12.0,0.5,89,0.8698003403273642,1.2028548453221877
12.0,0.5,90,0.8663446773386602,1.209196426551037
12.0,0.5,91,0.8694640920260106,1.2024840907762406
12.0,0.5,92,0.868596608772127,1.2030903560350807
12.0,0.5,93,0.863710373791917,1.2172633332741511
12.0,0.5,94,0.866556123406136,1.209441291271248
12.0,0.5,95,0.8674683097763523,1.2036726487011886
12.0,0.5,96,0.8654291849101347,1.2108610086912353
12.0,0.5,97,0.8691262705834285,1.204823418409509
12.0,0.5,98,0.8665404518846468,1.213814858153392
12.0,0.5,99,0.865825307347374,1.2145789109246616
12.0,1.0,0,0.8685394146221384,1.1783669126144516
12.0,1.0,1,0.8686229549822103,1.1791757639693707
12.0,1.0,2,0.8675402532179552,1.1820795632134933
12.0,1.0,3,0.8649838098163618,1.1896194296503315
12.0,1.0,4,0.8640011985188208,1.1952847853159698
12.0,1.0,5,0.8648127443931991,1.1961039785330374
12.0,1.0,6,0.8644199654110334,1.192879548638978
12.0,1.0,7,0.8681951821510527,1.1800019530774457
12.0,1.0,8,0.8683493128437882,1.180901854339446
12.0,1.0,9,0.8689076940947885,1.1829567859052783
12.0,1.0,10,0.8671593167836957,1.186742634450759
